time,rotate1,rotate2,rotate3,rotate4,force1,force2,force3,force4,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,Mc1,Mc2,Mc3,Mc4,Mc5
0.547546296,243.4988598,65.55557494,277.8595808,99.52539155,22.91953744,8.473783593,93.22986951,32.82674,560.9305154,528.4809018,580.8359387,673.6530544,668.736047,679.3234702,672.9713491,504.3104319,511.9979357,371.0308656,375.1590173,393.4500326,407.1795032,426.4592101
0.54755787,145.975182,364.5953101,155.6952468,110.0493545,33.27941284,7.240477661,32.68285099,98.5335096,660.2032588,647.4356432,646.797003,509.2252048,592.616032,539.782963,544.0981618,558.1378519,684.3095775,379.2237148,389.0612226,392.9489652,411.1227606,424.9389678
0.547569444,308.5672959,135.1344745,367.0758146,23.70388772,97.11186267,78.6551513,93.60269493,75.84016244,601.9132191,602.0580981,599.9745972,694.9007444,699.2054893,570.9946075,554.3620041,614.8123593,617.0969698,402.7883531,405.2681441,424.13636,429.8643083,445.9860903
0.547581019,102.8846612,290.665448,151.1871721,239.2799906,20.32579667,14.04660229,81.9911338,51.10873575,588.8347168,563.1799341,625.9342919,620.0849828,596.5216631,596.2877199,625.8147672,581.2026835,511.4883181,369.4826817,387.9246492,397.0564077,405.1186342,414.3040739
0.547592593,171.0446784,167.8013755,265.2617107,357.4181397,15.17773534,97.72753082,16.48348146,90.75963038,697.2002782,668.2925887,630.0964906,690.8408018,690.1629763,671.2526974,564.7501544,562.2250083,542.7006031,411.4410021,429.7036466,442.9073144,450.8477148,458.2246222
0.547604167,37.63916638,115.0935944,257.2500098,197.8950809,70.6707823,41.12703623,42.31792812,91.50106901,535.1456885,602.5042089,533.8590576,529.385367,504.486364,501.4322143,514.0770885,512.759393,608.2192133,337.4555385,353.7362053,375.6215748,376.100703,389.3098711
0.547615741,35.4732632,109.8747545,77.28607695,253.373093,79.23155929,85.2422819,5.496833923,34.53121105,657.9898061,691.7920585,509.9995627,647.2321345,588.6652564,653.7340665,630.6624976,620.4095987,544.2191789,373.4263662,392.3251844,404.7453531,425.8628564,439.4657916
0.547627315,398.2835734,257.0129844,149.1009891,47.72688828,98.0788079,65.70014937,78.86166239,47.85374191,664.4247611,535.4163811,557.462296,621.9775938,552.6113725,521.9551001,621.4831453,546.1071245,586.4035756,377.6099946,377.9639408,379.4752007,397.746656,414.9734023
0.547638889,135.8540876,86.59946908,74.50505795,184.8512558,15.11612082,45.84316054,25.91852101,7.501562215,683.6447243,556.0770594,585.2698949,642.9434472,547.6151618,596.4486989,590.9197581,698.8489253,647.1427815,368.2605463,383.8199054,393.537829,411.1768625,425.8703738
0.547650463,180.1888127,45.13278166,336.0032576,177.8077819,22.16242364,65.9324012,1.254336389,40.56298802,604.0478804,559.6729723,510.6973453,602.9735486,589.8501321,539.6496191,656.5206135,614.609455,627.2354788,370.0583871,383.6951637,398.2897549,402.7482494,414.3475905
0.547662037,166.3042797,263.1372865,291.4373314,19.47414981,68.86088329,71.08290295,37.59732099,81.02560083,550.7222563,612.9695119,541.9914115,601.9966795,542.2360315,699.7790397,514.2661283,556.0730026,576.1203024,374.0618664,380.9119178,392.2433355,394.1139846,414.9454758
0.547673611,375.0836686,49.94682657,262.3883741,197.4761778,62.18525748,8.710095275,87.32338734,46.76187518,669.562334,688.4114756,597.6559937,686.6459948,506.1921831,699.2636951,547.404142,635.1867056,606.8890969,400.2338089,401.1042918,427.5407266,428.7523975,443.7400402
0.547685185,102.3816692,229.4126349,165.3004199,66.38180046,56.49161339,44.51792322,38.1122442,80.56534461,689.358716,545.2723512,547.6706549,555.2404073,689.4390292,699.6530555,520.047187,675.218758,588.5926135,379.3288322,393.6250236,399.2913488,413.290004,436.4994664
0.547696759,10.28387244,297.7078716,62.09066027,74.8568526,46.8718029,72.42455976,10.29716201,35.29480936,680.8020102,511.5255605,691.7719855,528.6208,510.317058,582.4750443,512.9789565,685.0320532,656.1928995,357.6013798,379.5226901,380.2071208,400.3279345,416.5468997
0.547708333,76.55256585,100.3290282,229.8814242,271.6397451,3.76813205,81.34946593,54.20510442,57.50529971,511.8832697,687.7297023,631.208244,682.8685224,573.4368273,696.9602042,554.9379074,521.3259267,502.6762013,373.0348683,394.3057384,411.5485106,413.1560434,426.2487244
0.547719907,84.86154213,34.45317264,101.8795553,27.63419929,77.62954727,21.86832494,71.36664132,60.45083565,599.3296637,504.2335673,698.2411857,604.9941936,694.7516842,576.0652256,620.2786421,689.1623234,582.7470599,363.3547017,378.8518152,396.0588593,416.9260485,433.723877
0.547731481,86.37470867,352.7181316,12.31430093,345.350473,9.817667896,25.26368487,3.540829446,74.9085073,608.8301339,691.4419125,501.1014364,614.1080396,556.9452573,537.0321916,641.3940079,577.7389916,684.6195023,374.005108,398.0254394,396.5036843,422.9293087,423.8694533
0.547743056,31.40814467,343.153106,348.0971606,134.0517265,56.36216406,96.34627727,11.0438658,41.08375973,535.3461924,523.3261259,544.9168915,535.114779,551.6819231,597.9697445,569.9031766,619.7786322,613.2362087,362.9279013,385.4391637,387.300196,394.6904966,407.1732046
0.54775463,123.6977093,109.4987708,71.39488979,221.0791683,56.87986525,40.11132591,4.361057574,85.5287737,600.2821688,684.7795662,508.0825024,641.6989893,542.7113752,623.8064575,600.2618904,603.7048261,651.5021367,367.005879,382.6987225,398.606444,416.1741739,431.4344979
0.547766204,392.2882703,169.3927017,131.9330768,81.191155,92.71006371,70.55697069,88.56818534,56.21341266,529.0311651,634.3672389,672.2287534,639.0736278,647.8721789,659.4111723,655.5956243,668.6631981,638.577886,409.6658149,403.3002169,422.0634802,436.6414312,455.8788818
0.547777778,148.2008207,73.18761134,315.945927,239.8544825,53.88881864,62.58263473,41.58527884,59.04118118,667.1044624,558.8090333,675.4269096,623.0025782,604.5311974,503.0660701,617.7142238,678.6864447,697.9263342,394.8694334,407.0935156,428.9127822,436.7056157,448.6530031
0.547789352,191.3621419,101.1170754,299.3949977,393.4204369,64.02743966,0.41254833,54.61090514,50.69471247,659.9992111,679.5140635,524.2656396,525.8964813,521.2227198,522.4860455,663.0834618,598.4696386,551.0515203,383.837776,394.050681,411.1393527,416.7577369,418.4655161
0.547800926,118.8349583,217.8864091,10.99630369,155.3835012,50.78739366,65.52996845,85.91218462,89.37983662,543.9273844,670.0826807,689.1794583,678.0904328,690.4664387,601.4269783,508.3810167,655.6034626,653.5366655,391.2857951,400.0188349,414.3391739,441.4716811,454.661682
0.5478125,231.7452621,121.5242128,361.7549794,29.81531455,29.47454575,67.74242076,87.32795284,30.48559783,566.5932115,586.5069687,626.008545,555.8609447,586.3359309,655.4780892,656.4840073,574.0246451,573.6973762,378.1254214,388.8048013,405.0616733,405.3501294,422.3735224
0.547824074,4.278846318,172.8066867,247.0368221,60.41358696,94.69009074,56.75369008,30.32931269,87.28244107,669.4283207,544.3145706,537.6581779,677.0598411,624.7141678,509.2818104,535.3976058,513.9612633,674.5561707,358.7424486,385.8578278,397.6202095,406.6268729,422.1813283
0.547835648,55.77716576,41.7912682,352.5349849,170.9792997,30.5356156,20.82135687,78.25638291,91.2834268,529.6851992,694.6968699,534.6023431,688.2631648,679.7617893,500.2807562,575.1014903,581.0463515,671.65814,380.3769946,394.7566985,414.394622,419.7708415,437.2262392
0.547847222,196.9866836,263.987223,269.2437245,256.7137831,93.98141208,48.87805158,65.01948145,17.93225978,645.664401,647.7885187,691.5326521,654.3351121,657.3340346,622.4329241,515.6155821,570.6378028,686.347389,412.7451215,428.6727821,437.033806,440.9323266,456.0936345
0.547858796,198.2453173,73.57755888,387.5346114,110.3251103,21.70735948,16.48960796,32.13388461,32.76480402,678.9458294,537.8246295,519.346103,500.8736675,663.8733832,604.5174572,545.752579,562.3989064,695.2999746,365.428316,375.8327915,398.1319363,392.7049545,415.7275332
0.54787037,288.6952774,270.301356,73.5009778,367.544611,81.74306349,23.80196167,17.84753382,14.72350659,626.6105632,622.1714869,686.4922685,569.0931378,608.6436999,680.9341384,670.0820236,639.402434,690.2508157,411.1272299,418.2586586,426.5670958,449.4891264,458.4516917
0.547881944,186.0267006,311.3596322,227.6020966,374.5807612,43.80243923,10.54121221,56.80699815,69.28880854,514.4859956,536.1250288,575.9925218,500.4224842,681.2476384,665.4165816,500.9113274,625.0472287,525.7012494,381.4173273,392.426535,396.3453549,412.097754,410.9430985
0.547893519,341.6414699,237.0838237,58.61666117,250.6245476,21.62806882,50.63689172,85.53059136,65.8651004,544.1650774,602.4892636,540.5708431,638.1724614,500.2578372,612.3414871,609.4337106,584.0715749,524.4899431,374.7088255,376.8451484,384.5464232,404.0789034,413.4252207
0.547905093,159.6522787,261.3732486,154.8154684,212.979694,76.34160092,2.990310697,81.33286939,65.83675729,643.8954987,526.2090694,569.2767952,697.1917716,623.9953517,530.5387583,683.4811976,568.4935182,608.8334378,385.1654531,394.6811117,405.8630658,417.7822787,438.2920667
0.547916667,174.2575925,35.92045614,63.50077806,381.7451104,29.15224188,74.57181463,61.39537724,48.01522618,554.1355422,654.6703489,543.8221028,523.0736918,645.1547235,673.8137914,611.2923793,666.6527408,601.3930215,382.6891822,387.2755167,406.227795,426.9982782,429.5370625
0.547928241,330.8913539,76.19928508,373.0254175,225.3037064,32.15303882,63.13842063,95.13174573,88.54445024,670.2460693,540.3285252,582.6962717,602.3641681,508.9833901,571.7188652,527.5924983,536.5557266,635.9978018,387.9211579,392.7167849,404.7022424,410.5569767,418.7453387
0.547939815,266.987536,90.4488774,306.5401401,371.1401577,37.26066699,3.538588423,96.71055126,94.95387063,527.8438332,550.0156597,502.2603599,692.6495699,643.8428174,673.1227691,672.7787049,536.2436429,524.3542306,393.0101208,401.8716498,416.1857846,429.233319,423.8499149
0.547951389,265.0439537,341.4255223,320.6163873,146.5551202,77.98946653,5.595527998,87.41982085,89.47288381,597.9899398,619.1657214,660.6596535,654.5833118,533.4884969,500.169035,596.5628944,637.2159252,620.6081642,403.8769209,412.4561427,414.3377013,419.6966423,431.6389755
0.547962963,228.3086604,159.650782,2.599253968,363.7185806,31.63739599,61.18875514,89.06367918,6.782082805,580.5380521,675.3675699,561.2944876,679.8835148,545.3373264,520.8452056,507.1698467,524.6992286,695.4714772,370.5460459,377.8567361,394.8087436,411.7009262,417.3729228
0.547974537,304.9950844,365.8399473,379.4843559,303.1223551,4.958311019,91.77733222,83.02467207,57.89335098,577.8880186,655.1890328,643.1127956,503.5286839,591.7767423,656.8461845,589.0525023,682.5130697,609.4464634,419.9395907,431.9145284,436.1329443,438.7588496,441.4349708
0.547986111,250.8203813,43.26331653,161.8889215,74.3075067,64.08564136,46.13221995,96.13819063,39.73325079,561.9308161,551.5725826,661.9678781,671.202635,681.5321809,624.8070609,534.2523624,699.8857544,612.4410493,376.7067342,389.6113326,408.7490011,426.6341586,439.699124
0.547997685,273.1805014,275.8521364,116.0825896,299.6663923,96.39242113,50.43589708,15.78559137,21.33201914,569.5732126,658.7954731,682.7297034,644.1211138,649.4312546,623.383161,634.8529365,665.7583572,568.5984921,406.5816682,419.5694159,425.3666081,443.6428645,447.1910356
0.548009259,302.6105212,217.1441788,147.208385,7.745377565,74.41655409,50.72600149,0.631153508,69.92053452,687.1596467,662.1334162,606.4226994,617.705931,629.7492101,520.8000706,550.5990834,674.419343,533.7330129,381.160543,379.2109305,393.6579304,403.4372952,426.7443211
0.548020833,371.2765867,75.59671264,325.930932,148.2254277,24.31616365,89.08607212,38.82415447,54.74024558,518.9835097,578.3339386,505.4690487,507.9529874,624.1079409,591.2323159,605.6255722,580.9903659,618.3233917,368.6033264,376.6427262,389.9969895,396.3904855,411.1663175
0.548032407,249.8737783,266.6949079,333.2337915,241.2068465,21.18053351,34.54574743,35.13451922,59.98877083,583.586354,561.6616067,655.1467644,612.9173667,674.6879958,678.4084713,515.4065848,696.6617838,600.3957977,402.823001,413.8495742,425.2102617,430.4556716,444.7780594
0.548043981,383.1109046,56.05366075,198.71694,36.81079967,5.579176955,91.36479423,23.81344842,63.24407116,697.9673126,551.4792738,691.5889699,581.2417322,689.6136671,640.1048256,658.4618301,565.1496337,517.7482004,381.4316147,387.6601466,403.8546636,420.1873281,440.2098948
0.548055556,46.5123521,262.8173311,101.38656,329.5705594,90.28404847,5.846713935,80.3572442,98.85756028,671.1337527,687.5664326,580.2289119,567.0701932,587.0530452,606.6381951,665.2219595,547.7227415,586.7769492,391.5376047,408.8424155,420.3566174,439.4885955,437.5124046
0.54806713,126.3737806,210.1149954,34.86818817,156.5767822,9.92963984,91.31049356,22.35372681,29.68531768,609.5394436,548.3300384,673.5999264,520.7545324,553.7914111,554.101056,573.7291398,641.5059303,556.5605966,350.9393962,366.2189907,370.5022998,399.4740691,408.9009157
0.548078704,169.0684099,270.6102503,4.555250182,165.0066315,3.78393986,50.93425004,20.16513307,58.87527542,569.9081845,634.7433525,678.085237,547.3661003,599.1214241,575.2628153,679.262502,605.0439,596.1938534,376.3409972,387.268321,390.3754465,414.1200176,430.5808861
0.548090278,140.7362134,59.55761944,101.0553453,292.1850697,74.22104718,36.80940767,49.89517681,54.92624075,608.6659194,641.4225144,610.5580653,662.1680597,679.0039779,508.537332,657.5590015,525.3348877,553.0151064,377.2229218,390.1668094,406.4992912,427.6660968,436.1205025
0.548101852,178.9409075,283.6572351,347.0881578,112.8833429,68.62814794,96.02384709,32.35602038,2.603488821,655.6808782,619.1269494,663.6905261,605.6998643,687.1470617,689.2723844,522.2987267,538.2475773,518.023363,394.9168143,405.8297306,417.5630618,419.6236862,440.5633757
0.548113426,159.3049028,52.45249431,97.15480517,137.7074881,41.21699926,55.96404492,48.62443188,74.72568677,561.1671789,580.8847405,597.1406872,667.3067042,518.5442883,686.6757252,665.2016267,625.9184547,551.1495345,365.5961269,376.5106568,394.1409292,413.0752788,432.3249651
0.548125,287.7022036,192.5090345,331.2406898,172.9817289,65.72916178,60.06463604,80.5886552,44.28142692,685.7886189,531.3777349,523.3958469,545.011659,682.3595026,570.923201,545.1550716,569.5085085,580.3594177,387.761745,395.049128,402.0230578,411.7962961,426.0530534
0.548136574,81.18127982,386.7769746,28.45536143,212.1421816,20.30380696,95.23220323,16.08892224,74.82247376,508.166599,555.1699817,654.4276238,507.136887,670.927956,620.273117,569.1648983,589.6236705,659.1681202,374.2643116,392.1496678,390.8374215,410.0410041,423.7683103
0.548148148,151.4655582,120.0738893,309.6199301,16.25862044,66.21031186,80.90546987,62.99694263,77.01363728,659.2257701,549.7594667,654.017211,679.8635678,555.1609205,609.9400719,690.6899813,590.8176726,584.5817577,386.5024084,403.282293,420.0686417,422.2156361,448.1355366
0.548159722,102.5025881,210.227096,74.35720128,101.1075778,39.64172299,7.665251903,6.446058317,55.75237312,576.7067543,693.6834481,587.8568478,583.4062568,668.3677846,697.4018159,654.8668514,698.8007038,509.0121015,370.1570196,390.3826027,403.8259004,423.3091557,434.1644178
0.548171296,369.1022586,58.42283307,357.0264298,107.0309054,21.3526773,66.9812652,81.44046754,42.58265368,621.2173718,529.6774624,617.3576181,654.9530162,605.279818,546.0883074,620.292952,666.1690854,577.8626375,391.8232038,389.328657,407.3096546,411.0460196,427.3357218
0.54818287,32.44164452,290.4337401,15.54090083,266.4868413,26.27484423,14.6425003,4.177953264,42.16997446,676.626604,511.692422,647.9365624,646.5551301,604.7047296,692.9931926,611.3572767,628.1173776,595.0859354,374.0872375,396.1596312,403.2051167,421.8790386,436.8008
0.548194444,301.9077344,323.1371182,50.33295308,5.257205294,99.4730125,27.16306862,93.83874395,50.32551445,521.8480879,535.9868935,598.7973562,602.570395,675.7048703,659.8669253,690.2623911,648.4187884,601.4763779,388.5953609,393.9839034,392.5671641,420.3498426,441.9848807
0.548206019,61.97185903,124.6293774,280.8128866,79.48469749,16.42051099,39.01464558,81.90636017,35.30392427,654.5280845,599.6627104,627.7750656,551.867265,572.7525464,539.1603532,648.2022346,665.3822144,668.0140241,372.0913098,392.5276088,405.8859265,417.4418656,436.0179731
0.548217593,99.34136726,297.5145874,36.18903245,212.5225918,87.02477049,87.70117024,91.97081749,24.41780254,647.3757265,536.0805625,636.9139602,674.0145452,633.4589089,575.1232466,698.9214994,672.7106087,645.5921736,393.5766589,412.531725,418.0533043,439.8319846,459.3530173
0.548229167,231.9494184,131.8132004,319.3173017,198.4773782,60.32255832,68.45307345,64.92218352,10.09288158,639.1229585,573.057637,563.0143612,597.4362631,512.862421,552.3225743,668.0803591,692.2916419,686.625065,395.381064,396.7686455,420.9132626,417.8285381,434.2385921
0.548240741,108.8284032,143.8800785,90.71986241,206.4571635,33.9467744,49.93016795,94.46708575,30.36201231,607.0417722,682.4901182,699.5998266,603.7077273,631.8681978,529.5639584,654.745409,676.5198799,548.4892872,382.9134808,392.2947189,416.3655035,426.5717286,440.9626674
0.548252315,169.6777553,270.5502718,84.02502259,249.5404874,0.408373774,51.57861617,37.40957759,87.94602141,681.8406746,528.5084872,599.688981,527.2328094,507.2006328,633.2586857,538.8741365,544.7275843,555.080487,358.5762456,374.5718079,382.4201615,399.1672766,401.9772532
0.548263889,26.98475186,76.67645862,248.6298448,149.0217951,49.77985458,61.02781935,65.38176128,8.807343907,697.3475624,668.2261399,600.5763106,555.5034671,667.1937205,676.8177959,641.2401497,688.1747655,540.4353468,383.5885193,401.1173219,418.3258936,436.5660623,454.5820704
0.548275463,306.2440662,33.49304891,105.5859017,214.5100433,69.56198351,56.61828899,56.68757095,11.95415051,699.8337974,698.547097,580.7654695,565.4995076,627.5776346,642.7572822,618.6973875,635.8980417,590.5636939,390.3677069,393.6048916,415.8315599,437.0794516,443.6115819
0.548287037,14.11259903,190.5042412,139.9598507,276.26097,20.0261805,18.17226261,47.5959654,26.16804384,583.1604911,574.7457198,598.9723301,657.5238755,664.2950723,689.5787486,576.1012754,516.9591122,525.7322201,366.3515701,388.8910765,400.0851264,410.4453158,422.7905744
0.548298611,204.1194465,325.5675182,143.1892712,399.3106057,1.96680219,80.11979119,92.16513637,95.67345031,529.8684238,529.3653351,541.705405,626.3998896,560.4696868,583.3210699,695.9492725,645.8311879,625.6735463,395.5281446,405.6805113,417.4951821,425.3415933,435.5556357
0.548310185,349.0069972,337.1697732,159.9914672,6.245653106,87.47450033,3.876180467,8.716045966,68.6921586,548.6845798,626.8774322,596.7714891,564.6096483,596.8333161,535.7051314,610.4687067,528.5260027,695.3325893,380.5426033,382.0983556,377.3810645,395.0227002,413.3970709
0.548321759,217.0488092,63.79841182,59.50489573,336.6611006,94.00065263,46.96050014,33.64170054,80.91624208,572.7113125,627.4897669,658.2975822,656.6462846,588.9232567,572.5685763,619.5827784,565.4016416,623.7375904,383.9244462,391.5933613,411.2681524,435.620519,438.8422506
0.548333333,178.4301592,393.8861443,287.4341708,334.6391686,92.79082589,94.4004227,17.83677036,1.668070124,664.7344006,644.3688574,538.3406869,508.135142,582.9701233,660.2710181,586.2521472,607.4916876,519.7919971,403.0339565,409.1509571,414.1883821,421.025822,429.2860024
0.548344907,233.66229,51.3016679,81.05897837,157.4350725,79.06332961,84.0807674,20.53914786,84.91205643,641.1634783,581.7314831,620.1536963,583.3354213,643.8062921,507.2989814,691.8970776,568.82254,653.109947,372.6226166,384.3683833,397.448813,419.7995341,433.6546165
0.548356481,268.8659189,373.8544879,69.51970297,157.4259369,35.31418645,80.75924648,69.12541836,38.66219933,675.9943714,624.1978205,627.3919152,517.6292118,502.5889502,520.1309691,511.3521842,642.2170715,644.0488254,381.637017,387.2788154,390.3908483,401.2248189,414.8439748
0.548368056,350.2636354,73.0174016,310.5454564,212.6807981,30.8701034,98.44600914,92.46857597,48.72162592,575.2633758,587.8451571,647.7409146,668.4713169,545.2788641,680.1215035,625.8506733,675.7619287,599.7228582,403.7358415,406.0489087,427.0622737,439.445321,452.4943016
0.54837963,358.2310789,194.3211251,147.7055024,47.22335211,67.79807136,3.265207831,35.8482378,91.2363762,656.8225421,641.5419562,641.0436824,548.338061,616.5092699,570.2203642,599.0737597,545.6533454,683.3518341,388.3285955,389.2578823,401.1261272,411.8128602,436.2413727
0.548391204,224.1157324,368.2547333,179.6771669,87.03692047,43.70648402,42.42141623,83.0171545,91.02662408,683.1636634,621.7421305,514.982754,646.1832297,545.265924,511.1811901,634.7028853,602.879069,585.2187588,383.2836483,391.0355094,399.934182,408.4205684,423.4396605
0.548402778,95.98864661,340.3776963,253.8835792,314.895454,79.98323831,35.0885741,96.70898182,12.08052473,528.860213,624.5842863,592.4030164,687.2409267,563.5936167,608.0823678,593.4387578,628.4381762,502.2534681,386.5776013,411.8976318,412.2145943,419.4973485,424.8367921
0.548414352,236.9548362,257.2354559,259.7564987,324.8602677,0.266500101,52.36302494,81.91693629,28.72350826,584.1061225,534.0448106,615.2361917,590.8431051,658.3126901,570.027002,612.6035724,664.0036911,640.4036561,398.9464175,409.5382839,415.9319266,431.0858675,430.4589018
0.548425926,199.4050913,269.0629984,114.8568216,336.688646,77.87155466,61.35264404,53.86464274,10.76509395,568.2706855,534.0895738,581.5659616,519.177385,607.4266144,621.4304137,561.0931647,662.0198392,608.291913,377.5784161,386.6392381,397.7311383,416.8368301,423.5717808
0.5484375,344.7304829,20.71002329,320.0440112,232.6895754,7.860205268,81.17092946,94.8029104,53.44694414,661.2110395,632.648669,639.0031703,645.4254968,580.0387396,649.3905609,588.8983453,694.9729321,505.6594708,397.9656997,406.6802565,427.5061554,433.2684736,442.1617163
0.548449074,40.37793909,210.4597951,352.0570048,351.1983013,68.49376894,81.07572033,76.50812473,39.32198064,666.9698795,514.2175305,694.2374513,698.9719642,578.4358138,689.5801182,547.4058089,545.0530407,635.9467701,405.4794787,424.5512522,441.0485583,441.6581466,444.2244175
0.548460648,391.6884424,286.0966048,390.7203427,102.3983927,49.11573159,32.52647372,37.41702584,29.81537644,621.4658345,504.3884753,640.4942754,593.7884457,531.7406741,682.2347289,572.0629197,562.8809407,604.5797836,400.0058208,399.6067905,400.4926303,407.7101371,417.1112086
0.548472222,296.3618513,119.5761708,82.14560621,180.1317544,32.2547389,78.91769029,41.20440691,69.01319316,593.5529765,517.7811935,652.9231865,582.5290376,602.6498162,523.4371026,540.8714996,690.0460655,683.9929172,370.8231298,382.933761,392.9737284,415.2371317,423.8723636
0.548483796,161.9034137,133.4206399,53.3589014,283.2468913,17.80065909,48.76218502,39.04534654,90.40185123,634.5535385,697.0220995,553.6629338,515.6049798,605.7867443,517.5654602,573.2252568,575.3440083,693.989458,369.5740778,379.0601408,391.0921762,412.2166806,424.0108082
0.54849537,345.0085895,363.8176338,347.1825311,126.0370353,73.01527199,17.60884651,48.56393066,42.61654899,624.6359177,524.5883118,672.3530029,556.0547166,678.7023818,695.6120726,505.0013056,520.3336312,506.7344421,400.7383474,399.604497,405.0622417,402.5521535,417.6818484
0.548506944,205.9190821,186.909025,336.2000148,247.1504388,20.65557651,25.4566358,4.624277028,97.84263799,677.3749641,570.0248496,598.3719114,684.195277,602.5176918,516.5290385,655.2409412,634.7477132,678.3166575,396.8049906,410.4015448,427.6340535,434.9893578,444.350629
0.548518519,399.6791631,30.79617348,249.9007487,18.00396845,40.18100537,64.68754474,20.67156433,0.384683572,662.2896986,617.0119813,619.2620607,547.9419736,519.0049383,633.6457165,513.3175696,698.8378833,584.6165841,371.8242381,367.2148179,385.1063004,400.6980807,415.3416602
0.548530093,391.1864861,295.3501869,248.4433262,378.7746407,20.54149732,6.198064685,77.34056991,15.70844343,635.7507996,553.1633376,527.991971,560.4501654,645.6991338,545.6334533,517.7822078,507.7838185,630.6535376,387.9666536,385.6852892,394.3081528,404.2960579,403.134439
0.548541667,13.8012291,108.9907966,106.3207718,205.5728826,25.40212863,57.00805376,9.857776291,73.15258224,508.5747656,635.2988292,527.652778,608.3022936,658.2794747,632.8047961,692.9253687,525.9714873,616.6064509,353.9647079,373.3805575,396.1413241,408.7384346,420.5893326
0.548553241,235.6569384,8.344811085,36.44918401,252.8397602,55.48676902,9.524024487,66.46594956,1.862821213,537.7725032,593.9218444,502.647657,546.0846171,522.9428831,527.6144586,570.5985089,650.7428596,697.4833583,348.3050865,351.4908063,377.557741,395.8105264,402.320117
0.548564815,219.5569775,268.5483733,337.6229526,119.7041443,62.70460907,45.20425537,87.65170511,57.11389222,501.5450561,514.2938866,657.431498,633.1822521,506.6262432,677.7504303,693.4803188,642.0254291,644.1875427,399.6743747,406.5958586,419.969943,425.7061228,438.2131229
0.548576389,283.4055757,35.89160408,221.7415506,376.4978006,26.78867102,57.36656945,56.54042523,21.15509631,570.2232877,644.9092032,664.1950416,576.8371888,616.6408166,570.3315599,615.1329653,544.3722763,552.936955,382.2649531,384.6131699,412.2787455,422.53699,422.1020413
0.548587963,156.7253048,380.9830857,54.86909516,351.803852,23.96130407,53.19675929,65.03090065,95.15713709,580.9868359,649.8646586,670.4280051,623.2583715,531.160632,594.0582666,695.3360924,574.8615652,535.3030319,397.1469038,404.7055382,407.624962,433.7874794,435.2068863
0.548599537,69.17685338,252.0004933,76.81227949,318.0883717,51.66070536,70.10947919,86.70953833,60.1451355,663.2099609,640.0132406,630.6627592,576.6731692,561.1782907,562.4471393,513.0782816,639.2799215,541.5392263,376.4287662,394.2039,403.0120266,420.3096886,428.8955404
0.548611111,312.2426106,383.8067391,394.123204,277.402035,62.77293572,18.63367627,15.07150285,96.15350862,676.5622123,607.7816769,544.0467624,562.8065217,572.3960211,655.6032581,576.4584735,608.3188535,647.1101555,414.0216467,426.1935289,425.5169501,424.1669645,433.6430371
0.548622685,153.0489481,228.161922,201.9302423,139.3224036,1.051178786,32.23305559,60.08172481,19.08616188,550.2167863,634.8966844,582.9209188,654.52489,678.2878222,624.2492737,674.4332391,693.1361534,674.7861594,390.9836612,402.745813,421.4336234,433.5604261,445.1491149
0.548634259,338.8937724,328.0279874,51.21174975,312.4539084,57.43832634,54.17158438,58.95314256,40.56104699,674.5857293,500.2566625,580.9757952,550.487893,590.9358208,520.9440917,547.2476791,647.4887473,515.5221516,383.287755,383.4206781,387.6287437,407.9622336,406.4738281
0.548645833,342.6433827,165.7226965,28.78818424,275.7898662,41.1253989,71.89698678,48.92741094,79.83333415,571.9860673,579.7926704,510.9612031,604.2897179,510.6080011,631.6453535,561.1585441,514.3503026,540.2865486,363.7323308,365.7389647,377.1246791,398.890329,407.1136159
0.548657407,348.1487295,278.2362521,19.01348926,264.8093003,31.63093126,37.98767907,4.292664082,30.4065681,572.4930697,679.9025819,584.7400445,657.8019033,642.3508228,591.3034807,678.6301603,688.525271,635.5972641,398.8004485,407.5067908,415.9135721,439.5821292,448.2501745
0.548668981,163.2254198,154.9984941,92.13014625,339.1479858,4.564810428,81.37475399,17.34782081,35.82530431,675.5683045,515.2197213,571.828257,621.5210879,650.7847637,689.6184431,651.1401362,642.5389205,580.5291275,381.9746849,403.446009,412.3542284,429.745994,435.594085
0.548680556,295.0030902,311.1251213,242.4767022,45.97756452,25.91340198,56.5342371,94.55297999,72.1345124,508.2376648,550.8685207,552.8532555,678.6015312,505.5377384,652.057354,502.3411345,677.2893199,506.293632,375.9413024,375.7457457,378.6779986,387.7072602,415.6011418
0.54869213,214.5479259,193.7754099,148.3349475,254.3127502,6.883786336,87.87570673,85.08904454,16.04691752,559.6791194,521.0342423,506.3712167,522.8979236,697.8512014,546.0315995,539.3306941,684.1617731,605.0636832,366.3616226,373.2642306,391.996563,401.2433713,406.9362725
0.548703704,21.05802504,288.0517969,240.6224095,5.80476171,3.980402166,47.76901989,54.76617007,47.06707756,502.2307677,607.6935624,639.6336601,660.6219393,698.468222,691.7203754,670.5494125,640.7597759,653.4352039,386.3737306,406.0088251,418.7592052,425.3724264,449.0187101
